,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
342,300275,梅安森,0.07,-50.67,,2.22,,1214.37,-51.95,,08-30
343,300291,华录百纳,-0.33,-515.19,,-4.26,,-26676.51,-513.51,,08-30
344,300619,金银河,0.36,16.13,,6.33,,2724.8,26.85,,08-30
345,000969,安泰科技,-0.01,-147.47,,-0.21,,-964.92,-147.42,,08-30
346,300323,华灿光电,0.34,30.77,,6.77,,31344.32,45.1,,08-30
347,300652,雷迪克,0.45,-11.76,,5.91,,3984.25,12.92,,08-30
348,300022,吉峰科技,0.01,-112.92,,1.07,,219.52,-112.87,,08-30
349,000996,中国中期,0.02,-58.04,,1.33,,710.35,-37.07,,08-30
350,002314,南山控股,-0.0,-106.86,,-0.13,,-904.39,-106.6,,08-30
351,000563,陕国投A,0.07,-23.79,,2.55,,20409.18,-23.71,,08-30
352,600403,大有能源,0.19,54.79,,6.24,,44848.92,54.8,,08-30
353,000587,金洲慈航,0.04,-88.57,,0.81,,7660.25,-79.2,,08-30
354,002346,柘中股份,0.1,11.11,,2.07,,4359.23,7.17,,08-30
355,600428,中远海特,0.03,-17.65,,0.62,,5934.0,-17.86,,08-30
356,300708,聚灿光电,-0.05,-117.31,,-1.8,,-1240.66,-122.25,,08-30
357,300743,天地数码,0.37,-19.57,,8.44,,2024.33,-10.7,10派2,08-30
358,002073,软控股份,0.07,0.0,,1.37,,6301.89,2.19,,08-30
359,603043,广州酒家,0.14,20.33,,3.41,,5835.36,42.09,,08-30
360,002304,洋河股份,3.32,28.19,,15.95,,500499.18,28.06,,08-30
361,600000,浦发银行,0.95,-2.06,14.0,6.97,-4.02,2856900.0,1.43,,08-30
362,002004,华邦健康,0.15,-6.25,,3.22,,30998.52,-7.43,,08-30
363,601888,中国国旅,0.98,47.6,,12.94,,191911.67,47.6,,08-30
364,002325,洪涛股份,0.09,12.5,,2.99,,10996.48,6.12,,08-30
365,300049,福瑞股份,0.18,12.5,,3.17,,4822.12,21.71,,08-30
366,603699,纽威股份,0.15,7.14,,4.39,,11507.74,13.02,,08-30
367,300702,天宇股份,0.22,-73.81,,3.11,,4056.17,-46.18,,08-30
368,600834,申通地铁,0.04,-61.06,,1.21,,1785.33,-61.05,,08-30
369,300098,高新兴,0.14,-18.94,,4.79,,25056.8,31.09,,08-30
370,600854,春兰股份,0.22,39.31,,5.61,,11267.22,39.27,,08-30
371,600531,豫光金铅,0.06,-24.84,,1.95,,6436.12,-24.81,,08-30
372,300162,雷曼股份,0.03,-50.0,,1.07,,1167.13,-45.92,,08-30
373,000005,世纪星源,0.01,-145.83,,0.61,,814.67,-145.88,,08-30
374,300551,古鳌科技,-0.18,90.22,,-3.79,,-1946.86,185.25,,08-30
375,002228,合兴包装,0.35,400.0,,16.56,,40963.48,476.37,,08-30
376,600284,浦东建设,0.17,-21.98,,2.93,,16223.43,9.23,,08-30
377,300275,梅安森,0.07,-50.67,,2.22,,1214.37,-51.95,,08-30
378,300291,华录百纳,-0.33,-515.19,,-4.26,,-26676.51,-513.51,,08-30
379,300619,金银河,0.36,16.13,,6.33,,2724.8,26.85,,08-30
380,000969,安泰科技,-0.01,-147.47,,-0.21,,-964.92,-147.42,,08-30
381,300323,华灿光电,0.34,30.77,,6.77,,31344.32,45.1,,08-30
382,300652,雷迪克,0.45,-11.76,,5.91,,3984.25,12.92,,08-30
383,300022,吉峰科技,0.01,-112.92,,1.07,,219.52,-112.87,,08-30
384,000996,中国中期,0.02,-58.04,,1.33,,710.35,-37.07,,08-30
385,002314,南山控股,-0.0,-106.86,,-0.13,,-904.39,-106.6,,08-30
386,000563,陕国投A,0.07,-23.79,,2.55,,20409.18,-23.71,,08-30
387,600403,大有能源,0.19,54.79,,6.24,,44848.92,54.8,,08-30
388,000587,金洲慈航,0.04,-88.57,,0.81,,7660.25,-79.2,,08-30
389,002346,柘中股份,0.1,11.11,,2.07,,4359.23,7.17,,08-30
390,600428,中远海特,0.03,-17.65,,0.62,,5934.0,-17.86,,08-30
391,300708,聚灿光电,-0.05,-117.31,,-1.8,,-1240.66,-122.25,,08-30
392,300743,天地数码,0.37,-19.57,,8.44,,2024.33,-10.7,,08-30
393,002073,软控股份,0.07,0.0,,1.37,,6301.89,2.19,,08-30
394,603043,广州酒家,0.14,20.33,,3.41,,5835.36,42.09,,08-30
395,600107,美尔雅,-0.0,-75.0,,-0.1,,-55.5,-81.13,,08-30
396,300426,唐德影视,0.23,53.33,,7.33,,9011.54,50.0,,08-30
397,000736,中交地产,0.68,-387.53,,13.49,,30316.81,-531.38,,08-30
398,002153,石基信息,0.19,11.76,,3.05,,20406.51,11.82,,08-30
399,600610,*ST毅达,-0.02,-1860.0,,-73.51,,-1884.43,-1705.63,,08-30
400,300216,千山药机,-0.58,-928.57,,-36.7,,-20815.34,-924.7,,08-30
401,300539,横河模具,0.04,-50.0,,1.95,,739.67,-53.72,,08-30
402,600628,新世界,0.3,-46.43,,4.41,,19572.5,-45.95,,08-30
403,000833,粤桂股份,0.11,114.23,,2.62,,7145.85,114.42,,08-30
404,601326,秦港股份,0.13,8.33,,5.27,,73204.77,18.64,,08-30
405,300280,紫天科技,0.23,2300.0,,4.01,,3297.47,2626.81,,08-30
406,600701,*ST工新,-0.22,-258.87,,-5.61,,-23150.17,-258.66,,08-30
407,601515,东风股份,0.32,0.0,,8.97,,35770.37,0.56,10派2.3,08-30
408,601717,郑煤机,0.26,160.0,,4.14,,45592.82,179.66,,08-30
409,600756,浪潮软件,0.09,100.0,,1.32,,2853.71,100.59,,08-30
410,600390,五矿资本,0.31,0.94,,3.68,,117300.39,17.52,10派1.98,08-30
411,601929,吉视传媒,0.05,-11.89,,2.12,,13234.61,-17.04,,08-30
412,300696,爱乐达,0.33,-52.86,,5.45,,3894.73,8.32,,08-30
413,002656,摩登大道,0.07,-72.0,,2.21,,5269.04,-49.96,,08-30
414,603716,塞力斯,0.27,-63.01,,5.06,,4828.67,30.05,,08-30
415,600488,天药股份,0.07,-1.41,,2.77,,7635.39,12.69,,08-30
416,300108,吉药控股,0.11,-3.25,,3.78,,7529.11,1.38,,08-30
417,300431,暴风集团,-0.33,-760.0,,-10.25,,-10617.68,-775.22,,08-30
418,002094,青岛金王,0.29,-64.33,,4.88,,12790.28,-58.28,,08-30
419,002110,三钢闽光,1.98,151.33,,22.17,,323330.46,199.22,,08-30
420,300516,久之洋,0.18,-43.75,,1.84,,2155.99,-44.53,,08-30
421,000803,*ST金宇,0.01,-105.0,,1.83,,144.51,-105.72,,08-30
422,603301,振德医疗,0.63,1.61,,7.14,,5210.29,12.53,,08-30
423,300533,冰川网络,0.46,-9.8,,3.0,,4623.48,-8.45,,08-30
424,300550,和仁科技,0.17,6.25,,2.76,,1417.84,13.36,,08-30
425,601117,中国化学,0.22,29.41,,3.75,,108450.32,27.95,,08-30
426,601375,中原证券,0.04,33.33,,1.43,,14573.38,9.27,10派0.1,08-30
427,300290,荣科科技,0.02,-61.39,,0.83,,638.81,-60.64,,08-30
428,002260,*ST德奥,-0.23,53.33,,,,-6024.41,51.73,,08-30
429,300306,远方信息,-0.1,-141.67,,-1.46,,-2839.11,-141.67,,08-30
430,000987,越秀金控,0.08,-27.59,,1.45,,18775.5,-27.13,,08-30
431,300343,联创互联,0.17,-23.04,,2.26,,9877.49,-24.26,,08-30
432,600383,金地集团,0.53,103.85,,5.77,,239479.64,107.83,,08-30
433,300672,国科微,-0.51,64.52,,-6.14,,-5717.3,123.79,,08-30
434,600767,ST运盛,-0.04,-54.84,,-5.47,,-1419.36,-55.04,,08-30
435,300053,欧比特,0.09,0.91,,2.25,,5900.31,7.35,,08-30
436,002345,潮宏基,0.18,-5.26,,4.76,,16711.4,2.75,,08-30
437,600803,新奥股份,0.61,510.0,,10.1,,70605.85,612.25,,08-30
438,600838,上海九百,0.12,-0.64,,3.93,,4971.16,-0.61,,08-30
439,603042,华脉科技,0.09,-79.16,,1.41,,1240.72,-72.74,,08-30
440,603859,能科股份,0.11,79.93,,1.85,,1232.63,80.06,,08-30
441,002734,利民股份,0.37,-24.49,,5.97,,10295.74,30.37,,08-30
442,300134,大富科技,-0.02,-83.33,,-0.36,,-1891.05,-78.63,,08-30
443,002441,众业达,0.23,-4.17,,3.44,,12534.94,-3.03,,08-30
444,002769,普路通,0.2,-20.0,,5.71,,7397.78,-21.31,,08-30
445,300166,东方国信,0.1,0.0,,2.39,,10623.31,2.48,,08-30
446,300489,中飞股份,0.06,-50.97,,1.17,,550.45,-51.0,,08-30
447,300182,捷成股份,0.22,9.35,,5.65,,57139.04,9.46,,08-30
448,002803,吉宏股份,0.69,305.88,,13.88,,8113.31,312.13,10转7,08-30
449,000009,中国宝安,0.05,43.43,,2.28,,11490.98,43.49,,08-30
450,300555,路通视信,0.05,-51.27,,1.68,,1072.16,-49.0,,08-30
451,002872,天圣制药,0.34,-43.54,,3.44,,10951.8,7.63,,08-30
452,600289,*ST信通,-0.6,-1607.48,,-73.67,,-38149.87,-1606.0,,08-30
453,002602,世纪华通,0.51,-15.0,,5.77,,71051.05,14.93,10派1转6,08-30
454,000524,岭南控股,0.15,25.0,,3.86,,10020.3,24.39,,08-30
455,300656,民德电子,0.27,-31.34,,5.64,,2392.15,30.1,,08-30
456,000543,皖能电力,0.08,-356.86,,1.43,,14073.56,-357.3,,08-30
457,001696,宗申动力,0.15,3.21,,4.4,,16915.14,3.24,,08-30
458,601872,招商轮船,0.02,-79.61,,0.69,,10538.4,-79.62,,08-30
459,600389,江山股份,0.62,175.28,,11.32,,18322.92,175.31,,08-30
460,601928,凤凰传媒,0.31,-0.59,,6.08,,77723.29,-0.58,,08-30
461,300695,兆丰股份,1.37,-12.74,,5.45,,9119.16,16.4,,08-30
462,601992,金隅集团,0.23,35.29,,4.59,,241020.61,30.54,,08-30
463,300382,斯莱克,0.18,-50.0,,5.11,,5556.25,22.57,,08-30
464,002366,台海核电,0.5,-48.98,,14.68,,43687.19,2.6,,08-30
465,300091,金通灵,0.2,46.1,,7.37,,10936.39,55.36,10转9,08-30
466,002061,浙江交科,0.51,59.38,,11.47,,67103.34,244.21,,08-30
467,600094,大名城,0.11,-32.79,,2.24,,26532.4,-17.34,,08-30
468,600487,亨通光电,0.62,-0.4,,10.84,,117175.37,52.69,,08-30
469,000681,视觉中国,0.2,43.29,,5.56,,13679.82,43.26,,08-30
470,300139,晓程科技,,,,0.11,,124.78,54.88,,08-30
471,300462,华铭智能,0.28,100.0,,6.52,,3808.73,97.38,,08-30
472,600185,格力地产,0.15,15.38,,3.89,,30334.91,9.56,,08-30
473,600221,海航控股,0.03,-52.27,,0.95,,54848.4,-52.19,,08-30
474,300527,中国应急,0.13,-39.26,,5.45,,11077.24,9.31,,08-30
475,601018,宁波港,0.12,20.0,2.81,4.24,0.45,156282.2,13.5,,08-30
476,000034,神州数码,0.41,31.26,,7.7,,26749.94,31.24,,08-30
477,600258,首旅酒店,0.35,4.61,,4.54,,33996.02,41.23,,08-30
478,300578,会畅通讯,0.12,-36.84,,5.59,,1622.57,23.99,,08-30
479,600295,鄂尔多斯,0.27,68.75,,3.49,,27884.03,65.22,,08-30
480,002325,洪涛股份,0.09,12.5,,2.99,,10996.48,6.12,,08-30
481,300049,福瑞股份,0.18,12.5,,3.17,,4822.12,21.71,,08-30
482,603699,纽威股份,0.15,7.14,,4.39,,11507.74,13.02,,08-30
483,300702,天宇股份,0.22,-73.81,,3.11,,4056.17,-46.18,,08-30
484,600834,申通地铁,0.04,-61.06,,1.21,,1785.33,-61.05,,08-30
485,300098,高新兴,0.14,-18.94,,4.79,,25056.8,31.09,,08-30
486,600854,春兰股份,0.22,39.31,,5.61,,11267.22,39.27,,08-30
487,600531,豫光金铅,0.06,-24.84,,1.95,,6436.12,-24.81,,08-30
488,000736,中交地产,0.68,-387.53,,13.49,,30316.81,-531.38,,08-30
489,002153,石基信息,0.19,11.76,,3.05,,20406.51,11.82,,08-30
490,600610,*ST毅达,-0.02,-1860.0,,-73.51,,-1884.43,-1705.63,,08-30
491,300216,千山药机,-0.58,-928.57,,-36.7,,-20815.34,-924.7,,08-30
492,300539,横河模具,0.04,-50.0,,1.95,,739.67,-53.72,,08-30
493,600628,新世界,0.3,-46.43,,4.41,,19572.5,-45.95,,08-30
494,000833,粤桂股份,0.11,114.23,,2.62,,7145.85,114.42,,08-30
495,601326,秦港股份,0.13,8.33,,5.27,,73204.77,18.64,,08-30
496,300280,紫天科技,0.23,2300.0,,4.01,,3297.47,2626.81,,08-30
497,600701,*ST工新,-0.22,-258.87,,-5.61,,-23150.17,-258.66,,08-30
498,601515,东风股份,0.32,0.0,,8.97,,35770.37,0.56,10派2.3,08-30
499,601717,郑煤机,0.26,160.0,,4.14,,45592.82,179.66,,08-30
500,300022,吉峰科技,0.01,-112.92,,1.07,,219.52,-112.87,,08-30
501,000996,中国中期,0.02,-58.04,,1.33,,710.35,-37.07,,08-30
502,002314,南山控股,-0.0,-106.86,,-0.13,,-904.39,-106.6,,08-30
503,000563,陕国投A,0.07,-23.79,,2.55,,20409.18,-23.71,,08-30
504,600403,大有能源,0.19,54.79,,6.24,,44848.92,54.8,,08-30
505,000587,金洲慈航,0.04,-88.57,,0.81,,7660.25,-79.2,,08-30
506,002346,柘中股份,0.1,11.11,,2.07,,4359.23,7.17,,08-30
507,600428,中远海特,0.03,-17.65,,0.62,,5934.0,-17.86,,08-30
508,300708,聚灿光电,-0.05,-117.31,,-1.8,,-1240.66,-122.25,,08-30
509,300743,天地数码,0.37,-19.57,,8.44,,2024.33,-10.7,,08-30
510,002073,软控股份,0.07,0.0,,1.37,,6301.89,2.19,,08-30
511,603043,广州酒家,0.14,20.33,,3.41,,5835.36,42.09,,08-30
512,600107,美尔雅,-0.0,-75.0,,-0.1,,-55.5,-81.13,,08-30
513,300426,唐德影视,0.23,53.33,,7.33,,9011.54,50.0,,08-30
514,600168,武汉控股,0.24,4.35,,3.48,,16882.62,2.04,,08-30
515,002792,通宇通讯,0.18,-57.14,,2.08,,4013.46,-57.26,,08-30
516,603229,奥翔药业,0.15,-21.05,,4.13,,2373.3,-3.45,,08-30
517,300511,雪榕生物,0.07,-59.89,,2.23,,3118.88,-22.6,,08-30
518,600999,招商证券,0.21,-40.55,,2.16,,180661.7,-29.21,,08-30
519,002495,佳隆股份,0.03,36.27,,2.14,,2458.8,36.36,,08-30
520,300221,银禧科技,0.08,-62.09,,1.83,,4117.14,-59.53,,08-30
521,300253,卫宁健康,0.07,33.1,,4.37,,11872.71,33.22,,08-30
522,300269,联建光电,0.26,-14.53,,3.17,,15799.56,-14.67,,08-30
523,300301,长方集团,0.01,-30.13,,0.4,,858.72,-30.3,,08-30
524,300629,新劲刚,0.08,-38.46,,2.17,,766.77,4.08,,08-30
525,002592,八菱科技,0.04,-85.71,,0.5,,1070.89,-86.39,,08-30
526,300317,珈伟股份,0.02,-91.82,,0.37,,1837.9,-91.85,,08-30
527,600756,浪潮软件,0.09,100.0,,1.32,,2853.71,100.59,,08-30
528,600390,五矿资本,0.31,0.94,,3.68,,117300.39,17.52,10派1.98,08-30
529,601929,吉视传媒,0.05,-11.89,,2.12,,13234.61,-17.04,,08-30
530,300696,爱乐达,0.33,-52.86,,5.45,,3894.73,8.32,,08-30
531,002656,摩登大道,0.07,-72.0,,2.21,,5269.04,-49.96,,08-30
532,603716,塞力斯,0.27,-63.01,,5.06,,4828.67,30.05,,08-30
533,600488,天药股份,0.07,-1.41,,2.77,,7635.39,12.69,,08-30
534,300108,吉药控股,0.11,-3.25,,3.78,,7529.11,1.38,,08-30
535,300431,暴风集团,-0.33,-760.0,,-10.25,,-10617.68,-775.22,,08-30
536,002094,青岛金王,0.29,-64.33,,4.88,,12790.28,-58.28,,08-30
537,002110,三钢闽光,1.98,151.33,,22.17,,323330.46,199.22,,08-30
538,603117,万林股份,0.13,30.0,,2.73,,6299.57,30.57,,08-30
539,600897,厦门空港,0.84,13.52,,7.21,,25108.82,13.53,,08-30
540,300229,拓尔思,0.04,8.71,,1.0,,1814.74,7.95,,08-30
541,600643,爱建集团,0.34,35.6,,6.19,,53984.31,50.14,,08-30
542,601127,小康股份,0.27,-38.64,,4.99,,23677.49,-39.36,,08-30
543,300592,华凯创意,0.08,-20.8,,1.89,,945.59,-17.36,,08-30
544,300282,三盛教育,0.24,15.45,,2.52,,6040.6,16.43,,08-30
545,000506,中润资源,-0.03,-80.52,,-2.64,,-2621.52,-80.51,,08-30
546,002928,华夏航空,0.31,-34.4,,7.06,,12184.71,-29.02,,08-30
547,000528,柳工,0.53,144.57,,6.33,,59578.63,144.59,,08-30
548,300008,天海防务,0.04,-77.96,,1.57,,4189.45,-55.88,,08-30
549,600387,海越能源,0.49,16100.0,,9.25,,22651.3,22134.25,,08-30
550,002332,仙琚制药,0.13,44.44,,5.15,,12330.24,51.91,,08-30
551,603683,晶华新材,0.14,-43.83,,2.23,,1741.28,-25.12,,08-30
552,000609,中迪投资,-0.02,-104.65,,-0.38,,-594.51,-104.8,,08-30
553,603798,康普顿,0.3,-21.05,,6.97,,5949.5,-21.17,,08-30
554,000659,珠海中富,0.01,-24.69,,1.18,,781.12,-24.68,,08-30
555,002396,星网锐捷,0.2,109.26,,3.6,,11732.66,126.39,,08-30
556,600861,北京城乡,0.08,-42.79,,1.12,,2638.0,-42.8,,08-30
557,300444,双杰电气,0.51,750.0,,12.29,,16504.27,855.26,,08-30
558,300137,先河环保,0.14,-2.1,,4.64,,7619.14,54.39,,08-30
559,300460,惠伦晶体,0.05,25.0,,1.2,,790.31,25.41,,08-30
560,600539,*ST狮头,0.02,115.28,,0.85,,357.08,116.4,,08-30
561,300153,科泰电源,0.05,6.4,,1.74,,1703.07,5.46,,08-30
562,600939,重庆建工,0.09,12.5,,2.51,,18584.02,32.75,,08-30
563,600578,京能电力,0.05,400.0,,1.36,,30798.82,386.41,,08-30
564,002789,建艺集团,0.56,3.7,,3.82,,4534.8,2.86,,08-30
565,603226,菲林格尔,0.5,-1.96,,5.73,,4306.61,29.57,,08-30
566,600595,中孚实业,-0.12,-400.0,,-4.2,,-23206.49,-459.15,,08-30
567,600996,贵广网络,0.23,-25.32,,5.56,,24032.35,-24.91,,08-30
568,300202,聚龙股份,0.03,2.76,,0.92,,1635.12,2.53,,08-30
569,600219,南山铝业,0.09,12.5,,2.48,,82108.12,10.73,,08-30
570,002841,视源股份,0.6,-23.08,,14.29,,38528.65,24.36,,08-30
571,000869,张裕A,0.93,-5.1,,6.89,,63583.74,-5.11,,08-30
572,601169,北京银行,0.54,-6.9,7.77,6.97,1.11,1185400.0,7.0,,08-30
573,600280,中央商场,0.06,-71.09,,3.72,,7009.08,-71.13,,08-30
574,000151,中成股份,0.19,10.06,,5.8,,5698.8,10.07,,08-30
575,601228,广州港,0.08,30.15,,3.96,,48626.57,37.18,,08-30
576,300271,华宇软件,0.29,20.83,,5.61,,21506.96,37.5,,08-30
577,002594,比亚迪,0.13,-77.97,,0.71,,47909.9,-72.19,,08-30
578,300029,天龙光电,-0.11,-7.04,,-8.75,,-2137.86,-7.02,,08-30
579,600018,上港集团,0.15,0.41,,4.8,,338651.14,0.41,,08-30
580,002016,世荣兆业,0.55,-4005.71,,17.68,,44240.24,-4003.96,,08-30
581,002337,赛象科技,-0.05,-162.5,,-2.37,,-2833.99,-160.81,,08-30
582,300062,中能电气,0.05,66.67,,1.85,,1481.97,57.49,,08-30
583,002032,苏泊尔,0.9,24.18,,13.21,,73941.62,23.86,10派4.6,08-30
584,300078,思创医惠,0.09,0.0,,3.48,,7295.47,0.49,,08-30
585,600079,人福医药,0.34,30.77,,3.34,,50169.87,33.51,,08-30
586,603768,常青股份,0.28,-6.67,,3.35,,5642.11,4.17,,08-30
587,600490,鹏欣资源,0.09,44.55,,3.16,,17383.99,53.63,,08-30
588,600848,上海临港,0.14,-18.72,,2.4,,15612.52,-18.08,,08-30
589,300433,蓝思科技,0.17,46.8,,2.71,,45841.58,47.37,,08-30
590,600509,天富能源,0.01,-94.12,,0.14,,887.98,-94.08,,08-30
591,000685,中山公用,0.26,-27.78,,3.18,,38619.65,-26.57,,08-30
592,603090,宏盛股份,0.15,-6.88,,3.21,,1492.9,-5.68,,08-30
593,300449,汉邦高科,0.08,700.0,,0.97,,1292.02,1702.63,,08-30
594,000707,*ST双环,0.74,753.3,,62.45,,34179.7,752.99,,08-30
595,002112,三变科技,-0.09,-40.0,,-5.01,,-1849.98,-39.29,,08-30
596,300465,高伟达,0.03,200.0,,1.22,,1339.92,200.23,,08-30
597,002760,凤形股份,0.12,-209.09,,2.11,,1030.64,-206.47,,08-30
598,300158,振东制药,0.09,-71.28,,1.65,,9233.19,-42.73,,08-30
599,603197,保隆科技,0.52,-48.9,,6.34,,8560.93,-9.14,,08-30
600,300551,古鳌科技,-0.18,90.22,,-3.79,,-1946.86,185.25,,08-30
601,002228,合兴包装,0.35,400.0,,16.56,,40963.48,476.37,,08-30
602,600284,浦东建设,0.17,-21.98,,2.93,,16223.43,9.23,,08-30
603,601326,秦港股份,0.13,8.33,,5.27,,73204.77,18.64,,08-30
604,300280,紫天科技,0.23,2300.0,,4.01,,3297.47,2626.81,,08-30
605,600701,*ST工新,-0.22,-258.87,,-5.61,,-23150.17,-258.66,,08-30
606,601515,东风股份,0.32,0.0,,8.97,,35770.37,0.56,10派2.3,08-30
607,601717,郑煤机,0.26,160.0,,4.14,,45592.82,179.66,,08-30
608,300022,吉峰科技,0.01,-112.92,,1.07,,219.52,-112.87,,08-30
609,000996,中国中期,0.02,-58.04,,1.33,,710.35,-37.07,,08-30
610,002314,南山控股,-0.0,-106.86,,-0.13,,-904.39,-106.6,,08-30
611,000563,陕国投A,0.07,-23.79,,2.55,,20409.18,-23.71,,08-30
612,600403,大有能源,0.19,54.79,,6.24,,44848.92,54.8,,08-30
613,000587,金洲慈航,0.04,-88.57,,0.81,,7660.25,-79.2,,08-30
614,002346,柘中股份,0.1,11.11,,2.07,,4359.23,7.17,,08-30
615,600428,中远海特,0.03,-17.65,,0.62,,5934.0,-17.86,,08-30
616,300708,聚灿光电,-0.05,-117.31,,-1.8,,-1240.66,-122.25,,08-30
617,300743,天地数码,0.37,-19.57,,8.44,,2024.33,-10.7,,08-30
618,002073,软控股份,0.07,0.0,,1.37,,6301.89,2.19,,08-30
619,603043,广州酒家,0.14,20.33,,3.41,,5835.36,42.09,,08-30
620,600107,美尔雅,-0.0,-75.0,,-0.1,,-55.5,-81.13,,08-30
621,300426,唐德影视,0.23,53.33,,7.33,,9011.54,50.0,,08-30
622,000736,中交地产,0.68,-387.53,,13.49,,30316.81,-531.38,,08-30
623,002153,石基信息,0.19,11.76,,3.05,,20406.51,11.82,,08-30
624,600610,*ST毅达,-0.02,-1860.0,,-73.51,,-1884.43,-1705.63,,08-30
625,300216,千山药机,-0.58,-928.57,,-36.7,,-20815.34,-924.7,,08-30
626,300539,横河模具,0.04,-50.0,,1.95,,739.67,-53.72,,08-30
627,600628,新世界,0.3,-46.43,,4.41,,19572.5,-45.95,,08-30
628,000833,粤桂股份,0.11,114.23,,2.62,,7145.85,114.42,,08-30
629,300301,长方集团,0.01,-30.13,,0.4,,858.72,-30.3,,08-30
630,300629,新劲刚,0.08,-38.46,,2.17,,766.77,4.08,,08-30
631,002592,八菱科技,0.04,-85.71,,0.5,,1070.89,-86.39,,08-30
632,300317,珈伟股份,0.02,-91.82,,0.37,,1837.9,-91.85,,08-30
633,600756,浪潮软件,0.09,100.0,,1.32,,2853.71,100.59,,08-30
634,600390,五矿资本,0.31,0.94,,3.68,,117300.39,17.52,10派1.98,08-30
635,601929,吉视传媒,0.05,-11.89,,2.12,,13234.61,-17.04,,08-30
636,300696,爱乐达,0.33,-52.86,,5.45,,3894.73,8.32,,08-30
637,002656,摩登大道,0.07,-72.0,,2.21,,5269.04,-49.96,,08-30
638,603716,塞力斯,0.27,-63.01,,5.06,,4828.67,30.05,,08-30
639,600488,天药股份,0.07,-1.41,,2.77,,7635.39,12.69,,08-30
640,300108,吉药控股,0.11,-3.25,,3.78,,7529.11,1.38,,08-30
641,300431,暴风集团,-0.33,-760.0,,-10.25,,-10617.68,-775.22,,08-30
642,002094,青岛金王,0.29,-64.33,,4.88,,12790.28,-58.28,,08-30
643,002110,三钢闽光,1.98,151.33,,22.17,,323330.46,199.22,,08-30
644,603117,万林股份,0.13,30.0,,2.73,,6299.57,30.57,,08-30
645,600897,厦门空港,0.84,13.52,,7.21,,25108.82,13.53,,08-30
646,300156,神雾环保,-0.16,-140.0,,-6.1,,-16460.92,-140.66,,08-30
647,600168,武汉控股,0.24,4.35,,3.48,,16882.62,2.04,,08-30
648,002792,通宇通讯,0.18,-57.14,,2.08,,4013.46,-57.26,,08-30
649,603229,奥翔药业,0.15,-21.05,,4.13,,2373.3,-3.45,,08-30
650,300511,雪榕生物,0.07,-59.89,,2.23,,3118.88,-22.6,,08-30
651,600999,招商证券,0.21,-40.55,,2.16,,180661.7,-29.21,,08-30
652,002495,佳隆股份,0.03,36.27,,2.14,,2458.8,36.36,,08-30
653,300221,银禧科技,0.08,-62.09,,1.83,,4117.14,-59.53,,08-30
654,300253,卫宁健康,0.07,33.1,,4.37,,11872.71,33.22,,08-30
655,300269,联建光电,0.26,-14.53,,3.17,,15799.56,-14.67,,08-30
656,601375,中原证券,0.04,33.33,,1.43,,14573.38,9.27,10派0.1,08-30
657,300290,荣科科技,0.02,-61.39,,0.83,,638.81,-60.64,,08-30
658,002260,*ST德奥,-0.23,53.33,,,,-6024.41,51.73,,08-30
659,300306,远方信息,-0.1,-141.67,,-1.46,,-2839.11,-141.67,,08-30
660,002906,华阳集团,0.03,-91.18,,0.42,,1472.6,-89.16,,08-30
661,300622,博士眼镜,0.3,6.28,,5.61,,2600.41,21.44,,08-30
662,300326,凯利泰,0.15,16.48,,5.24,,11099.16,16.81,,08-30
663,000541,佛山照明,0.16,-8.8,,5.32,,22927.75,0.34,,08-30
664,000993,闽东电力,-0.2,-230.87,,-4.27,,-9335.35,-260.66,,08-30
665,000560,我爱我家,0.14,551.38,,3.54,,32871.3,1189.71,,08-30
666,600026,中远海能,-0.05,-125.33,,-0.77,,-21572.44,-125.33,,08-30
667,000585,*ST东电,0.0,-119.3,,,,388.06,-119.47,,08-30
668,300069,金利华电,-0.07,-177.78,,-1.56,,-812.42,-175.44,,08-30
669,300392,腾信股份,-0.13,-922.08,,-10.82,,-4862.12,-922.93,,08-30
670,603729,龙韵股份,0.21,320.0,,1.65,,1415.54,305.34,,08-30
671,603788,宁波高发,0.68,-20.0,,8.11,,15605.2,32.18,,08-30
672,600837,海通证券,0.26,-25.71,,2.56,,303092.64,-24.67,,08-30
673,002071,长城影视,0.13,2.43,,9.7,,6647.38,2.41,,08-30
674,603041,美思德,0.22,-36.46,,3.01,,2167.57,-27.39,,08-30
675,300117,嘉寓股份,0.08,166.67,,3.74,,5603.23,171.83,,08-30
676,600121,郑州煤电,0.1,-75.0,,3.0,,10274.68,-74.68,,08-30
677,600890,中房股份,-0.04,14.6,,-7.37,,-2088.19,14.63,,08-30
678,300149,量子生物,0.13,65.38,,6.49,,5425.78,65.44,,08-30
679,300477,合纵科技,0.18,50.0,,3.01,,5876.21,75.06,,08-30
680,002140,东华科技,0.17,9.89,,3.71,,7379.95,9.86,,08-30
681,300493,润欣科技,0.1,0.0,,5.3,,2944.37,2.11,10派1,08-30
682,000776,广发证券,0.38,-32.14,,3.33,,285827.59,-33.55,,08-30
683,300187,永清环保,0.03,-67.26,,1.15,,1881.05,-67.5,,08-30
684,002156,通富微电,0.09,0.0,,1.7,,10119.91,18.12,,08-30
685,300509,新美星,0.23,-14.81,,3.93,,2354.65,7.67,,08-30
686,002808,苏州恒久,0.07,-19.05,,2.38,,1302.08,-18.81,,08-30
